case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
160,3,20,ADV-0014,Expert Treasure Hunters,Shire Adventures,Free League Publishing,6,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0014-v1.yml
161,3,21,ADV-0014,Expert Treasure Hunters,Shire Adventures,Free League Publishing,6,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0014-v1.yml
162,3,22,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0071-v1.yml
163,3,23,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0071-v1.yml
164,3,24,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0071-v1.yml
165,3,25,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0071-v1.yml
166,3,26,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0071-v1.yml
167,3,27,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0071-v1.yml
168,3,28,ADV-0071,Argynvostholt,Curse of Strahd,Wizards of the Coast,17,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0071-v1.yml
169,3,29,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0159-v1.yml
170,3,30,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0159-v1.yml
171,3,31,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0159-v1.yml
172,3,32,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0159-v1.yml
173,3,33,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0159-v1.yml
174,3,34,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0159-v1.yml
175,3,35,ADV-0159,What Wakes Below,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0159-v1.yml
176,3,36,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0179-v1.yml
177,3,37,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0179-v1.yml
178,3,38,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0179-v1.yml
179,3,39,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0179-v1.yml
180,3,40,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0179-v1.yml
181,3,41,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0179-v1.yml
182,3,42,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0179-v1.yml
183,3,43,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0007-v1.yml
184,3,44,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0007-v1.yml
185,3,45,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0007-v1.yml
186,3,46,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0007-v1.yml
187,3,47,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0007-v1.yml
188,3,48,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0007-v1.yml
189,3,49,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0007-v1.yml
190,3,50,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0161-v1.yml
191,3,51,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0161-v1.yml
192,3,52,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0161-v1.yml
193,3,53,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0161-v1.yml
194,3,54,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0161-v1.yml
195,3,55,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0161-v1.yml
196,3,56,ADV-0161,Gods Long Forgotten,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0161-v1.yml
197,3,57,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0093-v1.yml
198,3,58,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0093-v1.yml
199,3,59,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0093-v1.yml
200,3,60,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0093-v1.yml
201,3,61,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0093-v1.yml
202,3,62,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0093-v1.yml
203,3,63,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0093-v1.yml
204,3,64,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0003-v1.yml
205,3,65,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0003-v1.yml
206,3,66,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0003-v1.yml
207,3,67,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0003-v1.yml
208,3,68,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0003-v1.yml
209,3,69,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0003-v1.yml
210,3,70,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0003-v1.yml
