case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
21,1,21,ADV-0276,Beyond a Lightless Star,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,32,Darkness / Horror Intensity,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-darkness-adv0276-v1.yml
22,1,22,ADV-0276,Beyond a Lightless Star,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,32,Player Beginner Suitability,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-player-beginner-adv0276-v1.yml
23,1,23,ADV-0276,Beyond a Lightless Star,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,32,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-social-adv0276-v1.yml
24,1,24,ADV-0276,Beyond a Lightless Star,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,32,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-investigation-adv0276-v1.yml
25,1,25,ADV-0279,Burly's Plan / The Heist,The Wild Beyond the Witchlight,Wizards of the Coast,1,Combat Emphasis,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-combat-adv0279-v1.yml
26,1,26,ADV-0279,Burly's Plan / The Heist,The Wild Beyond the Witchlight,Wizards of the Coast,1,Structural Openness,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-structural-openness-adv0279-v1.yml
27,1,27,ADV-0279,Burly's Plan / The Heist,The Wild Beyond the Witchlight,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-darkness-adv0279-v1.yml
28,1,28,ADV-0279,Burly's Plan / The Heist,The Wild Beyond the Witchlight,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-player-beginner-adv0279-v1.yml
29,1,29,ADV-0279,Burly's Plan / The Heist,The Wild Beyond the Witchlight,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-social-adv0279-v1.yml
30,1,30,ADV-0279,Burly's Plan / The Heist,The Wild Beyond the Witchlight,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-investigation-adv0279-v1.yml
31,1,31,ADV-0027,Return to Baldur's Gate,Heroes of Baldur's Gate,Arcanum Worlds,3,Combat Emphasis,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-combat-adv0027-v1.yml
32,1,32,ADV-0027,Return to Baldur's Gate,Heroes of Baldur's Gate,Arcanum Worlds,3,Structural Openness,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-structural-openness-adv0027-v1.yml
33,1,33,ADV-0027,Return to Baldur's Gate,Heroes of Baldur's Gate,Arcanum Worlds,3,Darkness / Horror Intensity,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-darkness-adv0027-v1.yml
34,1,34,ADV-0027,Return to Baldur's Gate,Heroes of Baldur's Gate,Arcanum Worlds,3,Player Beginner Suitability,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-player-beginner-adv0027-v1.yml
35,1,35,ADV-0027,Return to Baldur's Gate,Heroes of Baldur's Gate,Arcanum Worlds,3,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-social-adv0027-v1.yml
36,1,36,ADV-0027,Return to Baldur's Gate,Heroes of Baldur's Gate,Arcanum Worlds,3,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-investigation-adv0027-v1.yml
37,1,37,ADV-0267,Wave Echo Cave,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,11,Combat Emphasis,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-combat-adv0267-v1.yml
38,1,38,ADV-0267,Wave Echo Cave,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,11,Structural Openness,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-structural-openness-adv0267-v1.yml
39,1,39,ADV-0267,Wave Echo Cave,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,11,Darkness / Horror Intensity,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-darkness-adv0267-v1.yml
40,1,40,ADV-0267,Wave Echo Cave,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,11,Player Beginner Suitability,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-player-beginner-adv0267-v1.yml
41,1,41,ADV-0267,Wave Echo Cave,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,11,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-social-adv0267-v1.yml
42,1,42,ADV-0267,Wave Echo Cave,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,11,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-investigation-adv0267-v1.yml
43,1,43,ADV-0030,The Hidden Shrine of Tamoachan,Tales from the Yawning Portal,Wizards of the Coast,34,Combat Emphasis,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-combat-adv0030-v1.yml
44,1,44,ADV-0030,The Hidden Shrine of Tamoachan,Tales from the Yawning Portal,Wizards of the Coast,34,Structural Openness,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-structural-openness-adv0030-v1.yml
45,1,45,ADV-0030,The Hidden Shrine of Tamoachan,Tales from the Yawning Portal,Wizards of the Coast,34,Darkness / Horror Intensity,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-darkness-adv0030-v1.yml
46,1,46,ADV-0030,The Hidden Shrine of Tamoachan,Tales from the Yawning Portal,Wizards of the Coast,34,Player Beginner Suitability,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-player-beginner-adv0030-v1.yml
47,1,47,ADV-0030,The Hidden Shrine of Tamoachan,Tales from the Yawning Portal,Wizards of the Coast,34,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-social-adv0030-v1.yml
48,1,48,ADV-0030,The Hidden Shrine of Tamoachan,Tales from the Yawning Portal,Wizards of the Coast,34,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-investigation-adv0030-v1.yml
49,1,49,ADV-0201,Foaming Mugs,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,3,Combat Emphasis,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-combat-adv0201-v1.yml
50,1,50,ADV-0201,Foaming Mugs,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,3,Structural Openness,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-structural-openness-adv0201-v1.yml
51,1,51,ADV-0201,Foaming Mugs,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,3,Darkness / Horror Intensity,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-darkness-adv0201-v1.yml
52,1,52,ADV-0201,Foaming Mugs,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,3,Player Beginner Suitability,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-player-beginner-adv0201-v1.yml
53,1,53,ADV-0201,Foaming Mugs,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,3,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-social-adv0201-v1.yml
54,1,54,ADV-0201,Foaming Mugs,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,3,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-investigation-adv0201-v1.yml
55,1,55,ADV-0112,Death at Sunset,Dragon Delves,Wizards of the Coast,12,Combat Emphasis,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-combat-adv0112-v1.yml
56,1,56,ADV-0112,Death at Sunset,Dragon Delves,Wizards of the Coast,12,Structural Openness,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-structural-openness-adv0112-v1.yml
57,1,57,ADV-0112,Death at Sunset,Dragon Delves,Wizards of the Coast,12,Darkness / Horror Intensity,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-darkness-adv0112-v1.yml
58,1,58,ADV-0112,Death at Sunset,Dragon Delves,Wizards of the Coast,12,Player Beginner Suitability,production-base,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-player-beginner-adv0112-v1.yml
59,1,59,ADV-0112,Death at Sunset,Dragon Delves,Wizards of the Coast,12,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-social-adv0112-v1.yml
60,1,60,ADV-0112,Death at Sunset,Dragon Delves,Wizards of the Coast,12,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-pilot-v1/production-backlog-pilot-v1-qwen-investigation-adv0112-v1.yml
