case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
78,2,28,ADV-0024,The Cloakwood Mines,Heroes of Baldur's Gate,Arcanum Worlds,6,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0024-v1.yml
79,2,29,ADV-0021,"Baldur's Gate, Southwest District",Heroes of Baldur's Gate,Arcanum Worlds,13,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0021-v1.yml
80,2,30,ADV-0022,Beneath Baldur's Gate,Heroes of Baldur's Gate,Arcanum Worlds,14,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0022-v1.yml
81,2,31,ADV-0027,Return to Baldur's Gate,Heroes of Baldur's Gate,Arcanum Worlds,3,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0027-v1.yml
82,2,32,ADV-0026,The Nest,Heroes of Baldur's Gate,Arcanum Worlds,5,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0026-v1.yml
83,2,33,ADV-0025,The Shadow Druids,Heroes of Baldur's Gate,Arcanum Worlds,6,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0025-v1.yml
84,2,34,ADV-0054,Deeper into the Woods,Hunter's Full Moon Trilogy,Midnight Tower,38,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0054-v1.yml
85,2,35,ADV-0055,Under the Black Mountains,Hunter's Full Moon Trilogy,Midnight Tower,28,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0055-v1.yml
86,2,36,ADV-0199,Nature Spirits,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,2,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0199-v1.yml
87,2,37,ADV-0210,Angajuk's Bell,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,3,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0210-v1.yml
88,2,38,ADV-0212,Cackling Chasm,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0212-v1.yml
89,2,39,ADV-0213,Cave of the Berserkers,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0213-v1.yml
90,2,40,ADV-0216,Jarlmoot,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0216-v1.yml
91,2,41,ADV-0221,Wyrmdoom Crag,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0221-v1.yml
92,2,42,ADV-0198,Cold-Hearted Killer,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,3,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0198-v1.yml
93,2,43,ADV-0223,Sunblight,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,15,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0223-v1.yml
94,2,44,ADV-0227,Doom of Ythryn,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,30,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0227-v1.yml
95,2,45,ADV-0201,Foaming Mugs,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,3,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0201-v1.yml
96,2,46,ADV-0203,The Unseen,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0203-v1.yml
97,2,47,ADV-0204,Holed Up,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0204-v1.yml
98,2,48,ADV-0175,Wages of Vice,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0175-v1.yml
99,2,49,ADV-0179,In the Mists of Manivarsha,Journeys Through the Radiant Citadel,Wizards of the Coast,10,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0179-v1.yml
100,2,50,ADV-0177,Gold for Fools and Princes,Journeys Through the Radiant Citadel,Wizards of the Coast,11,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0177-v1.yml
