case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
120,3,20,ADV-0263,Cragmaw Hideout,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,7,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0263-v1.yml
121,3,21,ADV-0265,Ruins of Thundertree,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,8,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0265-v1.yml
122,3,22,ADV-0273,Illithinoch,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,15,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0273-v1.yml
123,3,23,ADV-0037,Beyond the Crystal Cave,Quests from the Infinite Staircase,Wizards of the Coast,26,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0037-v1.yml
124,3,24,ADV-0057,Find the Lost Expedition,Secrets of the Drow Trilogy,Midnight Tower,40,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0057-v1.yml
125,3,25,ADV-0056,Troubles in Winterhold,Secrets of the Drow Trilogy,Midnight Tower,40,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0056-v1.yml
126,3,26,ADV-0014,Expert Treasure Hunters,Shire Adventures,Free League Publishing,6,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0014-v1.yml
127,3,27,ADV-0013,A Conspiracy Most Cracked,Shire Adventures,Free League Publishing,7,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0013-v1.yml
128,3,28,ADV-0015,Most Excellent Fireworks,Shire Adventures,Free League Publishing,4,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0015-v1.yml
129,3,29,ADV-0016,Involuntary Postmen,Shire Adventures,Free League Publishing,5,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0016-v1.yml
130,3,30,ADV-0017,To Soothe a Savage Beast,Shire Adventures,Free League Publishing,7,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0017-v1.yml
131,3,31,ADV-0311,Quest for the Giant Relics,Storm King's Thunder,Wizards of the Coast,2,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0311-v1.yml
132,3,32,ADV-0319,The Grand Dame,Storm King's Thunder,Wizards of the Coast,4,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0319-v1.yml
133,3,33,ADV-0305,Dripping Caves,Storm King's Thunder,Wizards of the Coast,5,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0305-v1.yml
134,3,34,ADV-0314,Berg of the Frost Giants,Storm King's Thunder,Wizards of the Coast,12,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0314-v1.yml
135,3,35,ADV-0304,A Great Upheaval,Storm King's Thunder,Wizards of the Coast,14,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0304-v1.yml
136,3,36,ADV-0316,Castle of the Cloud Giants,Storm King's Thunder,Wizards of the Coast,14,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0316-v1.yml
137,3,37,ADV-0306,Tower of Zephyros,Storm King's Thunder,Wizards of the Coast,5,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0306-v1.yml
138,3,38,ADV-0310,Eye of the All-Father,Storm King's Thunder,Wizards of the Coast,16,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0310-v1.yml
139,3,39,ADV-0317,Hold of the Storm Giants,Storm King's Thunder,Wizards of the Coast,14,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0317-v1.yml
140,3,40,ADV-0253,Secrets in Sedgemoor,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,4,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0253-v1.yml
141,3,41,ADV-0255,The Scriptoria Collections,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,5,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0255-v1.yml
142,3,42,ADV-0256,Fate at Furygale,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,5,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0256-v1.yml
143,3,43,ADV-0251,Campus Kerfuffle,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,36,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0251-v1.yml
144,3,44,ADV-0257,The Magister's Masquerade,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,31,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0257-v1.yml
145,3,45,ADV-0258,Midnight at Lorehold,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,7,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0258-v1.yml
146,3,46,ADV-0260,Clue in the Bayou,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,6,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0260-v1.yml
147,3,47,ADV-0259,A Reckoning in Ruins,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,25,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0259-v1.yml
148,3,48,ADV-0009,Kings of Little Kingdoms,Tales From Eriador,Free League Publishing,14,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0009-v1.yml
149,3,49,ADV-0010,Not To Strike Without Need,Tales From Eriador,Free League Publishing,16,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0010-v1.yml
150,3,50,ADV-0007,"A Troll-hole, if Ever There Was One",Tales From Eriador,Free League Publishing,18,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0007-v1.yml
